combo_label,n_total,n_graded,n_ungraded,wins,losses,pushes,hit_rate_pct,hit_rate_ci95_low,hit_rate_ci95_high,roi_pct,roi_ci95_low,roi_ci95_high,profit_units,stake_units,balanced_score,devig_grd,devig_roi,onesided_std_grd,onesided_std_roi,onesided_alt_grd,onesided_alt_roi
HR20=65 EDG=5,690,601,89,367,234,0,61.06,57.11,64.88,-3.37,-9.7,2.71,-20.2701,601.0,0.3384,363,1.82,238,-11.29,0,
HR20=65 EDG=2.5,752,655,97,403,252,0,61.53,57.74,65.18,-2.57,-8.06,3.55,-16.81,655.0,0.3598,400,3.52,255,-12.11,0,
HR20=65 EDG=0,817,712,105,437,275,0,61.38,57.75,64.88,-2.7,-8.16,2.96,-19.1885,712.0,0.3646,429,3.37,283,-11.89,0,
HR20=65 EDG=-2.5,880,768,112,466,302,0,60.68,57.18,64.07,-3.89,-9.5,1.32,-29.8822,768.0,0.3517,455,2.01,313,-12.48,0,
HR20=65 EDG=-5,958,838,120,505,333,0,60.26,56.91,63.52,-4.21,-9.27,0.97,-35.2449,838.0,0.353,492,1.25,346,-11.96,0,
HR20=60 EDG=10,756,638,118,390,248,0,61.13,57.29,64.83,-2.2,-8.44,3.5,-14.0155,638.0,0.3561,414,0.26,224,-6.74,0,
HR20=60 EDG=5,919,788,131,474,314,0,60.15,56.69,63.51,-3.78,-9.62,1.68,-29.8231,788.0,0.349,503,1.17,285,-12.54,0,
HR20=60 EDG=2.5,1008,866,142,519,347,0,59.93,56.63,63.14,-4.02,-9.05,1.26,-34.8418,866.0,0.3547,557,1.59,309,-14.15,0,
HR20=60 EDG=0,1117,962,155,572,390,0,59.46,56.33,62.52,-4.49,-9.69,0.84,-43.1724,962.0,0.3575,616,1.28,346,-14.76,0,
HR20=60 EDG=-2.5,1228,1062,166,623,439,0,58.66,55.68,61.59,-5.43,-10.16,0.02,-57.6446,1062.0,0.3521,675,0.16,387,-15.18,0,
HR20=60 EDG=-5,1351,1173,178,685,488,0,58.4,55.55,61.19,-5.39,-9.95,-0.68,-63.1664,1173.0,0.3647,742,-0.19,431,-14.33,0,
HR20=55 EDG=10,974,819,155,489,330,0,59.71,56.31,63.01,-3.61,-9.17,1.59,-29.5602,819.0,0.3495,537,-1.72,282,-7.22,0,
HR20=55 EDG=5,1191,1016,175,603,413,0,59.35,56.3,62.33,-4.16,-9.16,0.49,-42.2624,1016.0,0.367,662,-0.11,354,-11.73,0,
HR20=55 EDG=2.5,1317,1124,193,663,461,0,58.99,56.08,61.83,-4.61,-9.31,-0.06,-51.8187,1124.0,0.373,739,-0.37,385,-12.75,0,
HR20=55 EDG=0,1457,1247,210,731,516,0,58.62,55.86,61.32,-4.92,-9.52,-0.38,-61.3512,1247.0,0.3825,818,-0.1,429,-14.12,0,
HR20=55 EDG=-2.5,1593,1372,221,795,577,0,57.94,55.31,60.53,-5.52,-9.5,-1.16,-75.7706,1372.0,0.3854,897,-0.97,475,-14.13,0,
HR20=55 EDG=-5,1744,1510,234,874,636,0,57.88,55.37,60.35,-5.2,-9.13,-0.93,-78.455,1510.0,0.3965,985,-0.98,525,-13.11,0,
HR20=50 EDG=10,1148,968,180,557,411,0,57.54,54.4,60.62,-5.35,-10.34,-0.23,-51.7919,968.0,0.3258,671,-4.87,297,-6.43,0,
HR20=50 EDG=5,1408,1199,209,691,508,0,57.63,54.81,60.4,-5.08,-9.48,-0.65,-60.9305,1199.0,0.3618,822,-2.07,377,-11.65,0,
HR20=50 EDG=2.5,1563,1334,229,767,567,0,57.5,54.83,60.12,-4.99,-9.27,-0.53,-66.513,1334.0,0.3799,918,-1.52,416,-12.64,0,
HR20=50 EDG=0,1735,1482,253,846,636,0,57.09,54.55,59.58,-5.55,-9.49,-1.29,-82.2928,1482.0,0.3831,1021,-1.69,461,-14.11,0,
HR20=50 EDG=-2.5,1905,1640,265,929,711,0,56.65,54.24,59.03,-5.74,-9.39,-1.35,-94.1518,1640.0,0.3757,1132,-2.03,508,-14.01,0,
HR20=50 EDG=-5,2092,1811,281,1023,788,0,56.49,54.19,58.76,-5.65,-9.52,-1.85,-102.3827,1811.0,0.3746,1249,-2.4,562,-12.87,0,
HR20=90,45,43,2,27,16,0,62.79,47.86,75.62,-0.42,-24.46,24.47,-0.1825,43.0,,18,13.9,25,-10.74,0,
HR20=85,79,69,10,42,27,0,60.87,49.07,71.52,-5.01,-23.81,13.03,-3.457,69.0,0.2454,24,8.04,45,-11.97,0,
HR20=80,251,212,39,126,86,0,59.43,52.71,65.82,-4.71,-16.16,6.36,-9.9878,212.0,0.2503,99,-3.0,113,-6.21,0,
HR20=75,503,442,61,256,186,0,57.92,53.27,62.43,-5.37,-13.27,2.64,-23.7299,442.0,0.2569,251,-4.43,191,-6.61,0,
HR20=70,954,841,113,465,376,0,55.29,51.91,58.62,-6.79,-12.87,-1.38,-57.1137,841.0,0.2655,540,-4.62,301,-10.68,0,
HR20=65,1464,1282,182,692,590,0,53.98,51.24,56.69,-7.23,-11.81,-2.27,-92.751,1282.0,0.3063,880,-4.67,402,-12.86,0,
HR20=60,2097,1816,281,964,852,0,53.08,50.78,55.37,-7.57,-11.66,-3.78,-137.3885,1816.0,0.3128,1310,-4.65,506,-15.12,0,
HR20=55,2764,2387,377,1267,1120,0,53.08,51.07,55.07,-7.17,-10.5,-3.45,-171.1884,2387.0,0.3168,1764,-4.63,623,-14.36,0,
HR20=50,3417,2947,470,1557,1390,0,52.83,51.03,54.63,-6.83,-9.65,-3.78,-201.1492,2947.0,0.3171,2270,-4.53,677,-14.51,0,
CV<==0.4,5,5,0,3,2,0,60.0,23.07,88.24,11.07,-71.19,93.33,0.5535,5.0,,5,11.07,0,,0,
CV<==0.5,11,11,0,7,4,0,63.64,35.38,84.83,11.47,-40.09,61.45,1.2622,11.0,,9,2.91,2,50.0,0,
CV<==0.6,65,63,2,36,27,0,57.14,44.86,68.6,-1.93,-22.22,18.29,-1.2167,63.0,0.2287,48,-1.82,15,-2.28,0,
CV<==0.7,301,265,36,144,121,0,54.34,48.32,60.23,-6.82,-17.24,3.37,-18.0683,265.0,0.173,211,-2.7,54,-22.92,0,
CV<==0.8,740,636,104,353,283,0,55.5,51.62,59.32,-4.41,-11.26,2.61,-28.0725,636.0,0.2634,516,-3.05,120,-10.26,0,
CV<==0.9,1207,1029,178,573,456,0,55.69,52.63,58.69,-4.58,-9.72,0.87,-47.1585,1029.0,0.3188,858,-2.9,171,-13.04,0,
CV<==1.0,1897,1643,254,910,733,0,55.39,52.97,57.77,-4.26,-8.64,0.12,-69.9782,1643.0,0.3748,1386,-3.08,257,-10.62,0,
CV<==1.1,2768,2399,369,1316,1083,0,54.86,52.86,56.84,-5.06,-8.69,-1.32,-121.2894,2399.0,0.3601,2023,-3.58,376,-12.99,0,
TP=75,2459,2064,395,1120,944,0,54.26,52.11,56.4,-4.64,-8.56,-0.63,-95.8637,2064.0,0.3569,1698,-3.83,366,-8.44,0,
TP=70,2951,2473,478,1335,1138,0,53.98,52.01,55.94,-5.05,-8.97,-1.31,-124.8825,2473.0,0.3492,2027,-3.88,446,-10.38,0,
TP=65,3588,3016,572,1615,1401,0,53.55,51.76,55.32,-5.75,-8.85,-2.53,-173.5458,3016.0,0.3369,2458,-3.93,558,-13.78,0,
TP=60,4310,3642,668,1959,1683,0,53.79,52.17,55.4,-5.36,-8.39,-2.33,-195.2306,3642.0,0.3438,2986,-4.01,656,-11.53,0,
TP=55,4846,4112,734,2201,1911,0,53.53,52.0,55.05,-5.57,-8.49,-2.9,-229.0458,4112.0,0.3384,3406,-3.91,706,-13.58,0,
TP=50,5236,4429,807,2373,2056,0,53.58,52.11,55.04,-5.41,-8.13,-2.77,-239.6088,4429.0,0.3407,3698,-3.69,731,-14.12,0,
EDG=10,1789,1491,298,840,651,0,56.34,53.81,58.84,-2.84,-7.22,1.43,-42.3662,1491.0,0.4009,1171,-2.25,320,-5.01,0,
EDG=5,2283,1910,373,1086,824,0,56.86,54.63,59.06,-2.48,-6.38,1.33,-47.3383,1910.0,0.411,1506,-0.36,404,-10.37,0,
EDG=2.5,2597,2188,409,1239,949,0,56.63,54.54,58.69,-2.63,-6.2,1.23,-57.4899,2188.0,0.4066,1742,-0.49,446,-10.97,0,
EDG=0,2926,2473,453,1397,1076,0,56.49,54.53,58.43,-2.81,-6.24,0.71,-69.3997,2473.0,0.403,1980,-0.3,493,-12.86,0,
EDG=-2.5,3299,2795,504,1570,1225,0,56.17,54.33,58.0,-3.23,-6.29,0.28,-90.2956,2795.0,0.3948,2249,-0.72,546,-13.56,0,
EDG=-5,3686,3141,545,1765,1376,0,56.19,54.45,57.92,-3.22,-6.19,-0.14,-100.9856,3141.0,0.3952,2534,-1.03,607,-12.33,0,
BK=1,6734,5736,998,3149,2587,0,54.9,53.61,56.18,-4.43,-6.59,-2.08,-254.2198,5736.0,0.3669,4990,-3.03,746,-13.82,0,
BK=2,6245,5363,882,2928,2435,0,54.6,53.26,55.93,-4.75,-7.02,-2.3,-254.5438,5363.0,0.36,4620,-3.22,743,-14.21,0,
BK=3,5822,5018,804,2747,2271,0,54.74,53.36,56.12,-4.71,-7.28,-2.14,-236.5412,5018.0,0.3622,4285,-3.17,733,-13.76,0,
BK=4,5450,4708,742,2572,2136,0,54.63,53.21,56.05,-4.81,-7.37,-2.43,-226.6004,4708.0,0.3598,4007,-3.1,701,-14.6,0,
BK=5,4803,4175,628,2258,1917,0,54.08,52.57,55.59,-5.26,-8.04,-2.55,-219.5041,4175.0,0.3484,3554,-3.69,621,-14.25,0,
