family,side,band,cfg,may_n,may_gr,may_ROI,may_CI_lo,may_CI_hi,may_PnL,may_cons,jun_n,jun_gr,jun_ROI,jun_CI_lo,jun_CI_hi,jun_PnL,jun_cons,min_ROI,sum_PnL
pitcher_strikeouts,OVER,"[-1499,-1000]",HR≥45/EDG≥-5.0/CV≤0.45/μ≥1.0/TP≥-,228,221,1.06,-2.55,4.66,2.332,0.818,48,47,3.99,-2.35,10.34,1.878,0.909,1.06,4.21
pitcher_strikeouts,OVER,"[-1499,-1000]",HR≥60/EDG≥-5.0/CV≤0.45/μ≥-/TP≥-,228,221,1.06,-2.55,4.66,2.332,0.818,48,47,3.99,-2.35,10.34,1.878,0.909,1.06,4.21
pitcher_strikeouts,OVER,"[-1499,-1000]",HR≥45/EDG≥-5.0/CV≤0.45/μ≥0.5/TP≥-,228,221,1.06,-2.55,4.66,2.332,0.818,48,47,3.99,-2.35,10.34,1.878,0.909,1.06,4.21
pitcher_strikeouts,OVER,"[-1499,-1000]",HR≥65/EDG≥-5.0/CV≤0.45/μ≥1.0/TP≥-,228,221,1.06,-2.55,4.66,2.332,0.818,48,47,3.99,-2.35,10.34,1.878,0.909,1.06,4.21
pitcher_strikeouts,OVER,"[-1499,-1000]",HR≥65/EDG≥-5.0/CV≤0.45/μ≥0.0/TP≥-,228,221,1.06,-2.55,4.66,2.332,0.818,48,47,3.99,-2.35,10.34,1.878,0.909,1.06,4.21
pitcher_strikeouts,OVER,"[-1499,-1000]",HR≥-/EDG≥-5.0/CV≤0.45/μ≥0.0/TP≥-,228,221,1.06,-2.55,4.66,2.332,0.818,48,47,3.99,-2.35,10.34,1.878,0.909,1.06,4.21
pitcher_strikeouts,OVER,"[-1499,-1000]",HR≥55/EDG≥-5.0/CV≤0.45/μ≥1.0/TP≥-,228,221,1.06,-2.55,4.66,2.332,0.818,48,47,3.99,-2.35,10.34,1.878,0.909,1.06,4.21
pitcher_strikeouts,OVER,"[-1499,-1000]",HR≥50/EDG≥-5.0/CV≤0.45/μ≥0.5/TP≥-,228,221,1.06,-2.55,4.66,2.332,0.818,48,47,3.99,-2.35,10.34,1.878,0.909,1.06,4.21
pitcher_strikeouts,OVER,"[-1499,-1000]",HR≥60/EDG≥-5.0/CV≤0.45/μ≥0.0/TP≥-,228,221,1.06,-2.55,4.66,2.332,0.818,48,47,3.99,-2.35,10.34,1.878,0.909,1.06,4.21
pitcher_strikeouts,OVER,"[-1499,-1000]",HR≥60/EDG≥-5.0/CV≤0.45/μ≥0.5/TP≥-,228,221,1.06,-2.55,4.66,2.332,0.818,48,47,3.99,-2.35,10.34,1.878,0.909,1.06,4.21
pitcher_strikeouts,OVER,"[-1499,-1000]",HR≥65/EDG≥-5.0/CV≤0.45/μ≥0.5/TP≥-,228,221,1.06,-2.55,4.66,2.332,0.818,48,47,3.99,-2.35,10.34,1.878,0.909,1.06,4.21
pitcher_strikeouts,OVER,"[-1499,-1000]",HR≥50/EDG≥-5.0/CV≤0.45/μ≥0.0/TP≥-,228,221,1.06,-2.55,4.66,2.332,0.818,48,47,3.99,-2.35,10.34,1.878,0.909,1.06,4.21
pitcher_strikeouts,OVER,"[-1499,-1000]",HR≥45/EDG≥-5.0/CV≤0.45/μ≥0.0/TP≥-,228,221,1.06,-2.55,4.66,2.332,0.818,48,47,3.99,-2.35,10.34,1.878,0.909,1.06,4.21
pitcher_strikeouts,OVER,"[-1499,-1000]",HR≥45/EDG≥-5.0/CV≤0.45/μ≥-/TP≥-,228,221,1.06,-2.55,4.66,2.332,0.818,48,47,3.99,-2.35,10.34,1.878,0.909,1.06,4.21
pitcher_strikeouts,OVER,"[-1499,-1000]",HR≥65/EDG≥-5.0/CV≤0.45/μ≥-/TP≥-,228,221,1.06,-2.55,4.66,2.332,0.818,48,47,3.99,-2.35,10.34,1.878,0.909,1.06,4.21
pitcher_strikeouts,OVER,"[-1499,-1000]",HR≥70/EDG≥-5.0/CV≤0.45/μ≥0.5/TP≥-,228,221,1.06,-2.55,4.66,2.332,0.818,48,47,3.99,-2.35,10.34,1.878,0.909,1.06,4.21
pitcher_strikeouts,OVER,"[-1499,-1000]",HR≥55/EDG≥-5.0/CV≤0.45/μ≥-/TP≥-,228,221,1.06,-2.55,4.66,2.332,0.818,48,47,3.99,-2.35,10.34,1.878,0.909,1.06,4.21
pitcher_strikeouts,OVER,"[-1499,-1000]",HR≥50/EDG≥-5.0/CV≤0.45/μ≥-/TP≥-,228,221,1.06,-2.55,4.66,2.332,0.818,48,47,3.99,-2.35,10.34,1.878,0.909,1.06,4.21
pitcher_strikeouts,OVER,"[-1499,-1000]",HR≥55/EDG≥-5.0/CV≤0.45/μ≥0.0/TP≥-,228,221,1.06,-2.55,4.66,2.332,0.818,48,47,3.99,-2.35,10.34,1.878,0.909,1.06,4.21
pitcher_strikeouts,OVER,"[-1499,-1000]",HR≥75/EDG≥-/CV≤0.6/μ≥0.5/TP≥-,648,601,0.99,-1.22,3.21,5.962,0.692,118,117,1.32,-3.68,6.32,1.543,0.704,0.99,7.505
pitcher_strikeouts,OVER,"[-1499,-1000]",HR≥75/EDG≥-5.0/CV≤0.45/μ≥0.5/TP≥-,222,215,0.87,-2.83,4.57,1.87,0.818,46,45,3.84,-2.78,10.47,1.729,0.905,0.87,3.599
pitcher_strikeouts,OVER,"[-1499,-1000]",HR≥75/EDG≥-5.0/CV≤0.45/μ≥-/TP≥-,222,215,0.87,-2.83,4.57,1.87,0.818,46,45,3.84,-2.78,10.47,1.729,0.905,0.87,3.599
pitcher_strikeouts,OVER,"[-1499,-1000]",HR≥75/EDG≥-5.0/CV≤0.45/μ≥1.0/TP≥-,222,215,0.87,-2.83,4.57,1.87,0.818,46,45,3.84,-2.78,10.47,1.729,0.905,0.87,3.599
pitcher_strikeouts,OVER,"[-1499,-1000]",HR≥75/EDG≥-5.0/CV≤0.45/μ≥0.0/TP≥-,222,215,0.87,-2.83,4.57,1.87,0.818,46,45,3.84,-2.78,10.47,1.729,0.905,0.87,3.599
pitcher_strikeouts,OVER,"[-1499,-1000]",HR≥70/EDG≥-/CV≤0.6/μ≥0.5/TP≥-,682,628,1.31,-0.81,3.44,8.245,0.692,124,123,0.79,-4.24,5.81,0.966,0.704,0.79,9.211
pitcher_strikeouts,OVER,"[-1499,-1000]",HR≥70/EDG≥-/CV≤-/μ≥1.0/TP≥-,703,662,0.59,-1.58,2.76,3.902,0.615,137,135,0.6,-4.22,5.42,0.806,0.654,0.59,4.708
pitcher_strikeouts,OVER,"[-1499,-1000]",HR≥75/EDG≥-/CV≤0.6/μ≥1.0/TP≥-,599,565,0.49,-1.86,2.84,2.767,0.692,111,110,0.83,-4.48,6.13,0.91,0.692,0.49,3.677
pitcher_strikeouts,OVER,"[-1499,-1000]",HR≥70/EDG≥-/CV≤0.6/μ≥1.0/TP≥-,626,585,0.77,-1.5,3.05,4.511,0.692,115,114,0.13,-5.28,5.54,0.149,0.692,0.13,4.66
pitcher_strikeouts,OVER,"[-1499,-1000]",HR≥70/EDG≥-/CV≤0.7/μ≥1.0/TP≥-,680,639,0.26,-1.98,2.5,1.665,0.615,128,126,0.06,-5.09,5.21,0.073,0.654,0.06,1.738
pitcher_strikeouts,OVER,"[-1499,-1000]",HR≥65/EDG≥-/CV≤0.6/μ≥0.5/TP≥-,717,663,0.56,-1.61,2.72,3.695,0.692,126,125,0.05,-5.15,5.24,0.056,0.704,0.05,3.751
pitcher_strikeouts,OVER,"[-1499,-1000]",HR≥75/EDG≥-/CV≤-/μ≥1.0/TP≥-,653,619,0.02,-2.3,2.33,0.105,0.615,130,128,1.03,-3.81,5.86,1.315,0.654,0.02,1.42
pitcher_strikeouts,OVER,"[-799,-600]",HR≥45/EDG≥-/CV≤0.4/μ≥1.0/TP≥-,78,71,14.48,14.18,14.79,10.284,1.0,42,41,9.22,1.54,16.89,3.778,0.9,9.22,14.062
pitcher_strikeouts,OVER,"[-799,-600]",HR≥-/EDG≥-/CV≤0.4/μ≥1.0/TP≥-,78,71,14.48,14.18,14.79,10.284,1.0,42,41,9.22,1.54,16.89,3.778,0.9,9.22,14.062
pitcher_strikeouts,OVER,"[-799,-600]",HR≥55/EDG≥-/CV≤0.4/μ≥1.0/TP≥-,78,71,14.48,14.18,14.79,10.284,1.0,42,41,9.22,1.54,16.89,3.778,0.9,9.22,14.062
pitcher_strikeouts,OVER,"[-799,-600]",HR≥50/EDG≥-/CV≤0.4/μ≥1.0/TP≥-,78,71,14.48,14.18,14.79,10.284,1.0,42,41,9.22,1.54,16.89,3.778,0.9,9.22,14.062
pitcher_strikeouts,OVER,"[-799,-600]",HR≥60/EDG≥-/CV≤0.4/μ≥1.0/TP≥-,78,71,14.48,14.18,14.79,10.284,1.0,42,41,9.22,1.54,16.89,3.778,0.9,9.22,14.062
pitcher_strikeouts,OVER,"[-799,-600]",HR≥65/EDG≥-/CV≤0.4/μ≥1.0/TP≥-,71,64,14.39,14.06,14.71,9.207,1.0,42,41,9.22,1.54,16.89,3.778,0.9,9.22,12.985
pitcher_strikeouts,OVER,"[-799,-600]",HR≥70/EDG≥-/CV≤0.4/μ≥1.0/TP≥-,71,64,14.39,14.06,14.71,9.207,1.0,40,39,8.96,0.89,17.02,3.493,0.895,8.96,12.7
pitcher_strikeouts,OVER,"[-799,-600]",HR≥75/EDG≥-/CV≤0.4/μ≥1.0/TP≥-,57,50,14.31,13.94,14.68,7.153,1.0,38,37,8.56,0.08,17.04,3.167,0.895,8.56,10.32
pitcher_strikeouts,OVER,"[-799,-600]",HR≥55/EDG≥-5.0/CV≤0.4/μ≥0.0/TP≥-,42,35,14.72,14.26,15.19,5.153,1.0,32,31,7.49,-2.62,17.6,2.321,0.882,7.49,7.474
pitcher_strikeouts,OVER,"[-799,-600]",HR≥65/EDG≥-5.0/CV≤0.4/μ≥-/TP≥-,42,35,14.72,14.26,15.19,5.153,1.0,32,31,7.49,-2.62,17.6,2.321,0.882,7.49,7.474
pitcher_strikeouts,OVER,"[-799,-600]",HR≥50/EDG≥-5.0/CV≤0.4/μ≥-/TP≥-,42,35,14.72,14.26,15.19,5.153,1.0,32,31,7.49,-2.62,17.6,2.321,0.882,7.49,7.474
pitcher_strikeouts,OVER,"[-799,-600]",HR≥60/EDG≥-5.0/CV≤0.4/μ≥-/TP≥-,42,35,14.72,14.26,15.19,5.153,1.0,32,31,7.49,-2.62,17.6,2.321,0.882,7.49,7.474
pitcher_strikeouts,OVER,"[-799,-600]",HR≥-/EDG≥-5.0/CV≤0.4/μ≥0.5/TP≥-,42,35,14.72,14.26,15.19,5.153,1.0,32,31,7.49,-2.62,17.6,2.321,0.882,7.49,7.474
pitcher_strikeouts,OVER,"[-799,-600]",HR≥65/EDG≥-5.0/CV≤0.4/μ≥0.0/TP≥-,42,35,14.72,14.26,15.19,5.153,1.0,32,31,7.49,-2.62,17.6,2.321,0.882,7.49,7.474
pitcher_strikeouts,OVER,"[-799,-600]",HR≥-/EDG≥-5.0/CV≤0.4/μ≥0.0/TP≥-,42,35,14.72,14.26,15.19,5.153,1.0,32,31,7.49,-2.62,17.6,2.321,0.882,7.49,7.474
pitcher_strikeouts,OVER,"[-799,-600]",HR≥45/EDG≥-5.0/CV≤0.4/μ≥0.0/TP≥-,42,35,14.72,14.26,15.19,5.153,1.0,32,31,7.49,-2.62,17.6,2.321,0.882,7.49,7.474
pitcher_strikeouts,OVER,"[-799,-600]",HR≥-/EDG≥-5.0/CV≤0.4/μ≥1.0/TP≥-,42,35,14.72,14.26,15.19,5.153,1.0,32,31,7.49,-2.62,17.6,2.321,0.882,7.49,7.474
pitcher_strikeouts,OVER,"[-799,-600]",HR≥45/EDG≥-5.0/CV≤0.4/μ≥-/TP≥-,42,35,14.72,14.26,15.19,5.153,1.0,32,31,7.49,-2.62,17.6,2.321,0.882,7.49,7.474
pitcher_strikeouts,OVER,"[-799,-600]",HR≥-/EDG≥-5.0/CV≤0.4/μ≥-/TP≥-,42,35,14.72,14.26,15.19,5.153,1.0,32,31,7.49,-2.62,17.6,2.321,0.882,7.49,7.474
pitcher_strikeouts,OVER,"[-799,-600]",HR≥50/EDG≥-5.0/CV≤0.4/μ≥0.0/TP≥-,42,35,14.72,14.26,15.19,5.153,1.0,32,31,7.49,-2.62,17.6,2.321,0.882,7.49,7.474
pitcher_strikeouts,OVER,"[-799,-600]",HR≥60/EDG≥-5.0/CV≤0.4/μ≥1.0/TP≥-,42,35,14.72,14.26,15.19,5.153,1.0,32,31,7.49,-2.62,17.6,2.321,0.882,7.49,7.474
pitcher_strikeouts,OVER,"[-799,-600]",HR≥65/EDG≥-5.0/CV≤0.4/μ≥0.5/TP≥-,42,35,14.72,14.26,15.19,5.153,1.0,32,31,7.49,-2.62,17.6,2.321,0.882,7.49,7.474
pitcher_strikeouts,OVER,"[-799,-600]",HR≥55/EDG≥-5.0/CV≤0.4/μ≥0.5/TP≥-,42,35,14.72,14.26,15.19,5.153,1.0,32,31,7.49,-2.62,17.6,2.321,0.882,7.49,7.474
pitcher_strikeouts,OVER,"[-799,-600]",HR≥45/EDG≥-5.0/CV≤0.4/μ≥0.5/TP≥-,42,35,14.72,14.26,15.19,5.153,1.0,32,31,7.49,-2.62,17.6,2.321,0.882,7.49,7.474
pitcher_strikeouts,OVER,"[-799,-600]",HR≥65/EDG≥-5.0/CV≤0.4/μ≥1.0/TP≥-,42,35,14.72,14.26,15.19,5.153,1.0,32,31,7.49,-2.62,17.6,2.321,0.882,7.49,7.474
pitcher_strikeouts,OVER,"[-799,-600]",HR≥50/EDG≥-5.0/CV≤0.4/μ≥0.5/TP≥-,42,35,14.72,14.26,15.19,5.153,1.0,32,31,7.49,-2.62,17.6,2.321,0.882,7.49,7.474
pitcher_strikeouts,OVER,"[-799,-600]",HR≥45/EDG≥-5.0/CV≤0.4/μ≥1.0/TP≥-,42,35,14.72,14.26,15.19,5.153,1.0,32,31,7.49,-2.62,17.6,2.321,0.882,7.49,7.474
pitcher_strikeouts,OVER,"[-799,-600]",HR≥55/EDG≥-5.0/CV≤0.4/μ≥-/TP≥-,42,35,14.72,14.26,15.19,5.153,1.0,32,31,7.49,-2.62,17.6,2.321,0.882,7.49,7.474
pitcher_strikeouts,OVER,"[-799,-600]",HR≥55/EDG≥-5.0/CV≤0.4/μ≥1.0/TP≥-,42,35,14.72,14.26,15.19,5.153,1.0,32,31,7.49,-2.62,17.6,2.321,0.882,7.49,7.474
pitcher_strikeouts,OVER,"[-799,-600]",HR≥60/EDG≥-5.0/CV≤0.4/μ≥0.5/TP≥-,42,35,14.72,14.26,15.19,5.153,1.0,32,31,7.49,-2.62,17.6,2.321,0.882,7.49,7.474
pitcher_strikeouts,OVER,"[-799,-600]",HR≥50/EDG≥-5.0/CV≤0.4/μ≥1.0/TP≥-,42,35,14.72,14.26,15.19,5.153,1.0,32,31,7.49,-2.62,17.6,2.321,0.882,7.49,7.474
pitcher_strikeouts,OVER,"[-799,-600]",HR≥60/EDG≥-5.0/CV≤0.4/μ≥0.0/TP≥-,42,35,14.72,14.26,15.19,5.153,1.0,32,31,7.49,-2.62,17.6,2.321,0.882,7.49,7.474
pitcher_strikeouts,OVER,"[-799,-600]",HR≥70/EDG≥-5.0/CV≤0.4/μ≥0.0/TP≥-,42,35,14.72,14.26,15.19,5.153,1.0,31,30,7.26,-3.18,17.7,2.179,0.875,7.26,7.332
pitcher_strikeouts,OVER,"[-799,-600]",HR≥70/EDG≥-5.0/CV≤0.4/μ≥1.0/TP≥-,42,35,14.72,14.26,15.19,5.153,1.0,31,30,7.26,-3.18,17.7,2.179,0.875,7.26,7.332
pitcher_strikeouts,OVER,"[-799,-600]",HR≥70/EDG≥-5.0/CV≤0.4/μ≥-/TP≥-,42,35,14.72,14.26,15.19,5.153,1.0,31,30,7.26,-3.18,17.7,2.179,0.875,7.26,7.332
pitcher_strikeouts,OVER,"[-799,-600]",HR≥70/EDG≥-5.0/CV≤0.4/μ≥0.5/TP≥-,42,35,14.72,14.26,15.19,5.153,1.0,31,30,7.26,-3.18,17.7,2.179,0.875,7.26,7.332
pitcher_strikeouts,OVER,"[-799,-600]",HR≥65/EDG≥-/CV≤0.45/μ≥1.0/TP≥-,154,139,8.87,4.68,13.06,12.327,0.909,61,60,7.09,-0.22,14.39,4.251,0.846,7.09,16.578
pitcher_strikeouts,OVER,"[-799,-600]",HR≥50/EDG≥-/CV≤0.45/μ≥1.0/TP≥-,168,153,9.49,5.68,13.31,14.524,0.909,61,60,7.09,-0.22,14.39,4.251,0.846,7.09,18.775
pitcher_strikeouts,OVER,"[-799,-600]",HR≥60/EDG≥-/CV≤0.45/μ≥1.0/TP≥-,161,146,9.18,5.19,13.17,13.404,0.909,61,60,7.09,-0.22,14.39,4.251,0.846,7.09,17.655
pitcher_strikeouts,OVER,"[-799,-600]",HR≥45/EDG≥-/CV≤0.45/μ≥1.0/TP≥-,168,153,9.49,5.68,13.31,14.524,0.909,61,60,7.09,-0.22,14.39,4.251,0.846,7.09,18.775
pitcher_strikeouts,OVER,"[-799,-600]",HR≥55/EDG≥-/CV≤0.45/μ≥1.0/TP≥-,161,146,9.18,5.19,13.17,13.404,0.909,61,60,7.09,-0.22,14.39,4.251,0.846,7.09,17.655
pitcher_strikeouts,OVER,"[-799,-600]",HR≥-/EDG≥-/CV≤0.45/μ≥1.0/TP≥-,168,153,9.49,5.68,13.31,14.524,0.909,61,60,7.09,-0.22,14.39,4.251,0.846,7.09,18.775
pitcher_strikeouts,OVER,"[-799,-600]",HR≥70/EDG≥-/CV≤0.45/μ≥1.0/TP≥-,154,139,8.87,4.68,13.06,12.327,0.909,59,58,6.84,-0.72,14.39,3.966,0.84,6.84,16.293
pitcher_strikeouts,OVER,"[-799,-600]",HR≥70/EDG≥-/CV≤0.4/μ≥0.5/TP≥-,77,70,14.3,13.99,14.6,10.007,1.0,42,41,6.43,-2.85,15.7,2.636,0.842,6.43,12.643
pitcher_strikeouts,OVER,"[-799,-600]",HR≥75/EDG≥-/CV≤0.45/μ≥1.0/TP≥-,118,111,14.66,14.42,14.9,16.273,1.0,56,55,6.38,-1.57,14.33,3.507,0.84,6.38,19.78
pitcher_strikeouts,OVER,"[-799,-600]",HR≥75/EDG≥-/CV≤0.4/μ≥0.5/TP≥-,63,56,14.2,13.86,14.54,7.953,1.0,40,39,5.92,-3.8,15.65,2.31,0.842,5.92,10.263
pitcher_strikeouts,OVER,"[-799,-600]",HR≥55/EDG≥-/CV≤0.45/μ≥0.5/TP≥-,217,195,5.93,1.62,10.24,11.561,0.833,65,64,5.73,-1.87,13.34,3.67,0.815,5.73,15.231
pitcher_strikeouts,OVER,"[-799,-600]",HR≥60/EDG≥-/CV≤0.45/μ≥0.5/TP≥-,217,195,5.93,1.62,10.24,11.561,0.833,65,64,5.73,-1.87,13.34,3.67,0.815,5.73,15.231
pitcher_strikeouts,OVER,"[-799,-600]",HR≥45/EDG≥-/CV≤0.45/μ≥0.5/TP≥-,224,202,6.28,2.11,10.44,12.681,0.833,65,64,5.73,-1.87,13.34,3.67,0.815,5.73,16.351
pitcher_strikeouts,OVER,"[-799,-600]",HR≥50/EDG≥-/CV≤0.45/μ≥0.5/TP≥-,224,202,6.28,2.11,10.44,12.681,0.833,65,64,5.73,-1.87,13.34,3.67,0.815,5.73,16.351
pitcher_strikeouts,OVER,"[-799,-600]",HR≥-/EDG≥-/CV≤0.45/μ≥0.5/TP≥-,224,202,6.28,2.11,10.44,12.681,0.833,65,64,5.73,-1.87,13.34,3.67,0.815,5.73,16.351
pitcher_strikeouts,OVER,"[-799,-600]",HR≥70/EDG≥-/CV≤0.45/μ≥0.5/TP≥-,188,166,9.83,6.31,13.35,16.317,0.917,63,62,5.46,-2.38,13.3,3.385,0.808,5.46,19.702
pitcher_strikeouts,OVER,"[-799,-600]",HR≥-/EDG≥-/CV≤0.4/μ≥0.5/TP≥-,106,99,5.3,-0.88,11.49,5.25,0.857,44,43,6.79,-2.06,15.64,2.921,0.85,5.3,8.171
pitcher_strikeouts,OVER,"[-799,-600]",HR≥55/EDG≥-/CV≤0.4/μ≥0.5/TP≥-,106,99,5.3,-0.88,11.49,5.25,0.857,44,43,6.79,-2.06,15.64,2.921,0.85,5.3,8.171
pitcher_strikeouts,OVER,"[-799,-600]",HR≥50/EDG≥-/CV≤0.4/μ≥0.5/TP≥-,106,99,5.3,-0.88,11.49,5.25,0.857,44,43,6.79,-2.06,15.64,2.921,0.85,5.3,8.171
pitcher_strikeouts,OVER,"[-799,-600]",HR≥45/EDG≥-/CV≤0.4/μ≥0.5/TP≥-,106,99,5.3,-0.88,11.49,5.25,0.857,44,43,6.79,-2.06,15.64,2.921,0.85,5.3,8.171
pitcher_strikeouts,OVER,"[-799,-600]",HR≥60/EDG≥-/CV≤0.4/μ≥0.5/TP≥-,106,99,5.3,-0.88,11.49,5.25,0.857,44,43,6.79,-2.06,15.64,2.921,0.85,5.3,8.171
pitcher_strikeouts,OVER,"[-799,-600]",HR≥75/EDG≥-/CV≤0.45/μ≥0.0/TP≥-,166,152,8.68,4.59,12.77,13.187,0.923,62,61,5.28,-2.69,13.24,3.218,0.808,5.28,16.405
pitcher_strikeouts,OVER,"[-799,-600]",HR≥65/EDG≥-/CV≤0.45/μ≥0.5/TP≥-,203,181,5.15,0.53,9.77,9.317,0.833,65,64,5.73,-1.87,13.34,3.67,0.815,5.15,12.987
pitcher_strikeouts,OVER,"[-799,-600]",HR≥70/EDG≥-/CV≤0.45/μ≥0.0/TP≥-,202,180,5.13,0.49,9.78,9.24,0.857,65,64,5.74,-1.86,13.35,3.677,0.808,5.13,12.917
pitcher_strikeouts,OVER,"[-799,-600]",HR≥75/EDG≥-/CV≤0.45/μ≥0.5/TP≥-,152,138,14.68,14.47,14.9,20.264,1.0,60,59,4.96,-3.26,13.18,2.926,0.808,4.96,23.19
pitcher_strikeouts,OVER,"[-799,-600]",HR≥-/EDG≥-5.0/CV≤0.45/μ≥-/TP≥-,83,76,15.11,14.83,15.39,11.484,1.0,45,44,4.33,-5.54,14.19,1.904,0.826,4.33,13.388
pitcher_strikeouts,OVER,"[-799,-600]",HR≥55/EDG≥-5.0/CV≤0.45/μ≥0.5/TP≥-,83,76,15.11,14.83,15.39,11.484,1.0,45,44,4.33,-5.54,14.19,1.904,0.826,4.33,13.388
pitcher_strikeouts,OVER,"[-799,-600]",HR≥60/EDG≥-5.0/CV≤0.45/μ≥1.0/TP≥-,83,76,15.11,14.83,15.39,11.484,1.0,45,44,4.33,-5.54,14.19,1.904,0.826,4.33,13.388
pitcher_strikeouts,OVER,"[-799,-600]",HR≥-/EDG≥-5.0/CV≤0.45/μ≥0.5/TP≥-,83,76,15.11,14.83,15.39,11.484,1.0,45,44,4.33,-5.54,14.19,1.904,0.826,4.33,13.388
pitcher_strikeouts,OVER,"[-799,-600]",HR≥-/EDG≥-5.0/CV≤0.45/μ≥1.0/TP≥-,83,76,15.11,14.83,15.39,11.484,1.0,45,44,4.33,-5.54,14.19,1.904,0.826,4.33,13.388
pitcher_strikeouts,OVER,"[-799,-600]",HR≥50/EDG≥-5.0/CV≤0.45/μ≥1.0/TP≥-,83,76,15.11,14.83,15.39,11.484,1.0,45,44,4.33,-5.54,14.19,1.904,0.826,4.33,13.388
pitcher_strikeouts,OVER,"[-799,-600]",HR≥45/EDG≥-5.0/CV≤0.45/μ≥1.0/TP≥-,83,76,15.11,14.83,15.39,11.484,1.0,45,44,4.33,-5.54,14.19,1.904,0.826,4.33,13.388
pitcher_strikeouts,OVER,"[-799,-600]",HR≥60/EDG≥-5.0/CV≤0.45/μ≥-/TP≥-,83,76,15.11,14.83,15.39,11.484,1.0,45,44,4.33,-5.54,14.19,1.904,0.826,4.33,13.388
pitcher_strikeouts,OVER,"[-799,-600]",HR≥45/EDG≥-5.0/CV≤0.45/μ≥0.5/TP≥-,83,76,15.11,14.83,15.39,11.484,1.0,45,44,4.33,-5.54,14.19,1.904,0.826,4.33,13.388
pitcher_strikeouts,OVER,"[-799,-600]",HR≥65/EDG≥-5.0/CV≤0.45/μ≥1.0/TP≥-,83,76,15.11,14.83,15.39,11.484,1.0,45,44,4.33,-5.54,14.19,1.904,0.826,4.33,13.388
pitcher_strikeouts,OVER,"[-799,-600]",HR≥65/EDG≥-5.0/CV≤0.45/μ≥0.0/TP≥-,83,76,15.11,14.83,15.39,11.484,1.0,45,44,4.33,-5.54,14.19,1.904,0.826,4.33,13.388
pitcher_strikeouts,OVER,"[-799,-600]",HR≥-/EDG≥-5.0/CV≤0.45/μ≥0.0/TP≥-,83,76,15.11,14.83,15.39,11.484,1.0,45,44,4.33,-5.54,14.19,1.904,0.826,4.33,13.388
pitcher_strikeouts,OVER,"[-799,-600]",HR≥55/EDG≥-5.0/CV≤0.45/μ≥1.0/TP≥-,83,76,15.11,14.83,15.39,11.484,1.0,45,44,4.33,-5.54,14.19,1.904,0.826,4.33,13.388
pitcher_strikeouts,OVER,"[-799,-600]",HR≥50/EDG≥-5.0/CV≤0.45/μ≥0.5/TP≥-,83,76,15.11,14.83,15.39,11.484,1.0,45,44,4.33,-5.54,14.19,1.904,0.826,4.33,13.388
pitcher_strikeouts,OVER,"[-799,-600]",HR≥60/EDG≥-5.0/CV≤0.45/μ≥0.0/TP≥-,83,76,15.11,14.83,15.39,11.484,1.0,45,44,4.33,-5.54,14.19,1.904,0.826,4.33,13.388
pitcher_strikeouts,OVER,"[-799,-600]",HR≥60/EDG≥-5.0/CV≤0.45/μ≥0.5/TP≥-,83,76,15.11,14.83,15.39,11.484,1.0,45,44,4.33,-5.54,14.19,1.904,0.826,4.33,13.388
pitcher_strikeouts,OVER,"[-799,-600]",HR≥65/EDG≥-5.0/CV≤0.45/μ≥0.5/TP≥-,83,76,15.11,14.83,15.39,11.484,1.0,45,44,4.33,-5.54,14.19,1.904,0.826,4.33,13.388
pitcher_strikeouts,OVER,"[-799,-600]",HR≥50/EDG≥-5.0/CV≤0.45/μ≥0.0/TP≥-,83,76,15.11,14.83,15.39,11.484,1.0,45,44,4.33,-5.54,14.19,1.904,0.826,4.33,13.388
pitcher_strikeouts,OVER,"[-799,-600]",HR≥45/EDG≥-5.0/CV≤0.45/μ≥0.0/TP≥-,83,76,15.11,14.83,15.39,11.484,1.0,45,44,4.33,-5.54,14.19,1.904,0.826,4.33,13.388
pitcher_strikeouts,OVER,"[-799,-600]",HR≥45/EDG≥-5.0/CV≤0.45/μ≥-/TP≥-,83,76,15.11,14.83,15.39,11.484,1.0,45,44,4.33,-5.54,14.19,1.904,0.826,4.33,13.388
pitcher_strikeouts,OVER,"[-799,-600]",HR≥65/EDG≥-5.0/CV≤0.45/μ≥-/TP≥-,83,76,15.11,14.83,15.39,11.484,1.0,45,44,4.33,-5.54,14.19,1.904,0.826,4.33,13.388
pitcher_strikeouts,OVER,"[-799,-600]",HR≥55/EDG≥-5.0/CV≤0.45/μ≥-/TP≥-,83,76,15.11,14.83,15.39,11.484,1.0,45,44,4.33,-5.54,14.19,1.904,0.826,4.33,13.388
pitcher_strikeouts,OVER,"[-799,-600]",HR≥50/EDG≥-5.0/CV≤0.45/μ≥-/TP≥-,83,76,15.11,14.83,15.39,11.484,1.0,45,44,4.33,-5.54,14.19,1.904,0.826,4.33,13.388
pitcher_strikeouts,OVER,"[-799,-600]",HR≥55/EDG≥-5.0/CV≤0.45/μ≥0.0/TP≥-,83,76,15.11,14.83,15.39,11.484,1.0,45,44,4.33,-5.54,14.19,1.904,0.826,4.33,13.388
pitcher_strikeouts,OVER,"[-799,-600]",HR≥70/EDG≥-5.0/CV≤0.45/μ≥1.0/TP≥-,83,76,15.11,14.83,15.39,11.484,1.0,44,43,4.1,-5.99,14.18,1.761,0.818,4.1,13.245
